interaction_id,user_id,restaurant_id,interaction_type,rating,timestamp
I006288,U0255,R0031,viewed,,2024-12-06 07:17:00
I006289,U0151,R0197,viewed,,2024-08-09 10:36:00
I006290,U0063,R0128,viewed,,2025-02-02 11:08:00
I006291,U0443,R0272,visited,,2024-10-03 17:04:00
I006292,U0499,R0288,visited,,2024-10-09 05:14:00
I006293,U0052,R0037,saved,,2024-12-29 05:11:00
I006294,U0010,R0108,viewed,,2024-12-03 03:03:00
I006295,U0143,R0241,visited,3.0,2024-02-20 09:05:00
I006296,U0225,R0184,viewed,,2024-06-24 21:17:00
I006297,U0063,R0227,saved,,2024-11-24 06:00:00
I006298,U0135,R0260,viewed,,2024-09-28 02:53:00
I006299,U0191,R0289,visited,,2025-02-04 11:21:00
I006300,U0075,R0286,saved,,2025-01-28 06:27:00
I006301,U0028,R0059,viewed,,2024-09-04 05:56:00
I006302,U0065,R0146,visited,,2024-12-27 10:05:00
I006303,U0008,R0171,viewed,,2024-09-22 10:46:00
I006304,U0310,R0140,viewed,,2025-03-24 14:48:00
I006305,U0407,R0219,saved,,2024-02-10 07:06:00
I006306,U0012,R0268,saved,,2024-06-19 14:58:00
I006307,U0222,R0242,saved,,2024-08-08 13:31:00
I006308,U0477,R0189,viewed,,2024-08-27 19:19:00
I006309,U0414,R0031,visited,,2024-05-27 22:05:00
I006310,U0286,R0175,viewed,,2024-11-24 02:05:00
I006311,U0274,R0251,viewed,,2024-01-29 17:49:00
I006312,U0232,R0192,viewed,,2024-07-13 18:20:00
I006313,U0149,R0013,viewed,,2025-02-04 06:48:00
I006314,U0177,R0237,viewed,,2024-11-21 20:39:00
I006315,U0420,R0181,viewed,,2024-08-04 17:18:00
I006316,U0483,R0032,viewed,,2024-08-15 17:39:00
I006317,U0347,R0097,viewed,,2024-05-31 23:29:00
I006318,U0201,R0027,saved,,2025-03-23 22:56:00
I006319,U0095,R0217,saved,,2024-03-23 04:22:00
I006320,U0400,R0291,rated,3.0,2024-04-13 14:27:00
I006321,U0185,R0103,viewed,,2024-08-12 04:51:00
I006322,U0187,R0296,rated,4.0,2024-05-03 14:20:00
I006323,U0342,R0124,viewed,,2025-02-07 22:57:00
I006324,U0265,R0105,viewed,,2025-02-24 04:36:00
I006325,U0134,R0265,viewed,,2025-03-30 01:17:00
I006326,U0483,R0297,visited,,2024-03-10 14:46:00
I006327,U0480,R0036,visited,,2024-08-19 22:39:00
I006328,U0268,R0015,saved,,2024-08-17 04:00:00
I006329,U0443,R0250,saved,,2025-03-24 14:30:00
I006330,U0020,R0036,viewed,,2025-01-16 09:43:00
I006331,U0065,R0294,viewed,,2024-01-12 06:25:00
I006332,U0175,R0135,viewed,,2024-10-28 16:13:00
I006333,U0484,R0280,saved,,2024-04-06 00:58:00
I006334,U0234,R0054,viewed,,2024-10-08 20:13:00
I006335,U0405,R0282,viewed,,2024-07-02 21:56:00
I006336,U0204,R0266,saved,,2024-10-31 15:17:00
I006337,U0405,R0154,viewed,,2024-10-06 04:10:00
I006338,U0205,R0131,viewed,,2024-06-04 13:17:00
I006339,U0492,R0237,saved,,2025-03-07 23:44:00
I006340,U0401,R0249,viewed,,2025-02-21 17:34:00
I006341,U0496,R0209,viewed,,2024-03-17 08:22:00
I006342,U0014,R0043,saved,,2025-02-18 03:10:00
I006343,U0059,R0284,saved,,2024-01-28 14:25:00
I006344,U0092,R0052,visited,3.0,2024-11-28 23:10:00
I006345,U0210,R0093,saved,,2024-08-28 05:46:00
I006346,U0010,R0081,viewed,,2025-02-05 09:04:00
I006347,U0067,R0144,viewed,,2024-07-01 23:57:00
I006348,U0360,R0200,visited,,2025-01-16 03:45:00
I006349,U0474,R0252,viewed,,2025-01-23 14:58:00
I006350,U0346,R0107,visited,,2024-01-19 13:58:00
I006351,U0025,R0159,viewed,,2024-04-17 14:18:00
I006352,U0244,R0038,viewed,,2024-08-11 21:30:00
I006353,U0437,R0038,rated,3.0,2024-02-20 08:01:00
I006354,U0006,R0254,viewed,,2024-04-23 18:18:00
I006355,U0089,R0237,saved,,2025-01-07 08:09:00
I006356,U0153,R0251,saved,,2024-06-01 21:42:00
I006357,U0292,R0069,viewed,,2024-12-21 14:51:00
I006358,U0417,R0050,visited,3.0,2024-01-15 08:54:00
I006359,U0257,R0293,viewed,,2024-03-01 08:14:00
I006360,U0210,R0203,viewed,,2025-02-20 16:02:00
I006361,U0431,R0047,visited,5.0,2024-05-03 11:59:00
I006362,U0486,R0253,saved,,2024-12-30 15:39:00
I006363,U0140,R0240,visited,4.0,2024-05-23 12:42:00
I006364,U0217,R0254,rated,4.0,2025-02-15 08:36:00
I006365,U0366,R0048,saved,,2024-02-22 12:58:00
I006366,U0109,R0086,viewed,,2024-02-26 13:44:00
I006367,U0131,R0181,viewed,,2024-12-13 09:46:00
I006368,U0147,R0069,viewed,,2024-01-07 00:18:00
I006369,U0293,R0264,visited,3.0,2024-01-28 10:53:00
I006370,U0490,R0288,visited,,2024-07-23 18:03:00
I006371,U0166,R0044,saved,,2024-07-30 11:13:00
I006372,U0017,R0019,rated,3.0,2024-04-20 08:05:00
I006373,U0009,R0278,viewed,,2024-10-29 10:03:00
I006374,U0140,R0191,visited,,2024-01-20 04:46:00
I006375,U0358,R0153,saved,,2024-12-18 01:42:00
I006376,U0347,R0288,viewed,,2024-04-07 03:09:00
I006377,U0467,R0294,visited,,2024-07-07 18:49:00
I006378,U0089,R0138,saved,,2024-02-26 13:25:00
I006379,U0061,R0280,saved,,2025-01-27 00:13:00
I006380,U0067,R0281,viewed,,2024-12-21 11:12:00
I006381,U0276,R0103,visited,4.0,2025-02-27 22:45:00
I006382,U0319,R0063,saved,,2024-02-06 20:26:00
I006383,U0174,R0038,visited,,2025-03-23 02:06:00
I006384,U0092,R0195,viewed,,2024-09-01 00:11:00
I006385,U0063,R0192,visited,,2024-06-28 01:55:00
I006386,U0105,R0186,saved,,2024-07-22 14:14:00
I006387,U0078,R0061,visited,,2025-01-04 05:19:00
I006388,U0041,R0172,viewed,,2025-03-16 08:00:00
I006389,U0391,R0197,visited,4.0,2025-01-07 03:44:00
I006390,U0218,R0032,viewed,,2024-02-25 06:54:00
I006391,U0351,R0097,saved,,2024-12-21 07:27:00
I006392,U0466,R0141,viewed,,2024-02-26 16:01:00
I006393,U0497,R0193,viewed,,2024-12-14 10:49:00
I006394,U0473,R0174,rated,5.0,2024-01-22 22:47:00
I006395,U0408,R0128,visited,3.0,2024-04-19 19:47:00
I006396,U0204,R0127,saved,,2024-06-20 09:31:00
I006397,U0093,R0043,visited,5.0,2025-02-26 23:12:00
I006398,U0459,R0117,viewed,,2024-08-15 05:32:00
I006399,U0273,R0262,viewed,,2024-08-01 11:47:00
I006400,U0320,R0196,viewed,,2024-10-11 21:29:00
I006401,U0145,R0157,visited,5.0,2024-10-04 02:13:00
I006402,U0123,R0173,rated,4.0,2024-03-22 19:54:00
I006403,U0302,R0080,saved,,2024-03-07 07:56:00
I006404,U0167,R0023,saved,,2024-04-20 18:15:00
I006405,U0418,R0200,visited,,2024-04-10 17:45:00
I006406,U0242,R0143,viewed,,2024-07-03 13:45:00
I006407,U0430,R0278,rated,3.0,2024-07-16 11:37:00
I006408,U0059,R0091,visited,2.0,2024-05-25 16:53:00
I006409,U0458,R0067,viewed,,2025-01-10 23:22:00
I006410,U0063,R0135,saved,,2024-07-23 09:19:00
I006411,U0348,R0229,saved,,2024-03-02 17:32:00
I006412,U0146,R0159,saved,,2025-02-12 08:28:00
I006413,U0496,R0102,saved,,2024-07-12 03:30:00
I006414,U0333,R0074,rated,5.0,2024-03-09 21:42:00
I006415,U0260,R0015,viewed,,2024-02-16 05:59:00
I006416,U0278,R0290,saved,,2024-11-21 21:30:00
I006417,U0463,R0157,visited,5.0,2024-08-15 11:27:00
I006418,U0385,R0118,viewed,,2024-09-14 06:50:00
I006419,U0398,R0241,saved,,2024-12-29 05:12:00
I006420,U0336,R0084,visited,,2024-02-26 23:08:00
I006421,U0189,R0264,viewed,,2025-01-29 19:40:00
I006422,U0318,R0170,saved,,2024-12-15 13:40:00
I006423,U0094,R0136,saved,,2024-07-06 11:32:00
I006424,U0290,R0239,visited,3.0,2024-02-02 18:42:00
I006425,U0248,R0018,saved,,2025-02-10 17:18:00
I006426,U0431,R0296,visited,,2025-03-26 21:36:00
I006427,U0206,R0230,saved,,2024-12-12 21:15:00
I006428,U0220,R0111,viewed,,2024-11-16 02:28:00
I006429,U0192,R0062,viewed,,2024-02-06 11:44:00
I006430,U0217,R0243,saved,,2024-07-11 06:31:00
I006431,U0145,R0252,visited,5.0,2024-07-20 07:54:00
I006432,U0265,R0219,viewed,,2024-07-16 20:32:00
I006433,U0233,R0060,saved,,2024-09-14 08:58:00
I006434,U0167,R0094,saved,,2024-08-28 12:46:00
I006435,U0064,R0229,viewed,,2024-08-01 01:00:00
I006436,U0126,R0151,saved,,2025-03-19 17:50:00
I006437,U0191,R0046,saved,,2024-05-17 21:47:00
I006438,U0011,R0245,viewed,,2024-12-04 08:03:00
I006439,U0055,R0050,rated,3.0,2024-11-16 10:11:00
I006440,U0287,R0095,visited,2.0,2024-04-27 00:57:00
I006441,U0264,R0117,saved,,2024-02-08 13:40:00
I006442,U0430,R0064,viewed,,2025-03-29 06:16:00
I006443,U0282,R0290,visited,,2025-02-05 02:57:00
I006444,U0380,R0112,rated,3.0,2024-07-15 12:51:00
I006445,U0288,R0032,viewed,,2024-01-28 10:45:00
I006446,U0149,R0015,viewed,,2024-04-27 05:35:00
I006447,U0374,R0142,saved,,2024-02-19 21:18:00
I006448,U0372,R0144,saved,,2024-05-19 06:58:00
I006449,U0419,R0099,viewed,,2024-04-07 23:09:00
I006450,U0443,R0149,viewed,,2024-12-08 11:10:00
I006451,U0042,R0035,saved,,2024-05-30 17:52:00
I006452,U0478,R0054,saved,,2024-10-16 04:55:00
I006453,U0357,R0113,saved,,2024-08-29 07:34:00
I006454,U0280,R0166,rated,5.0,2024-07-28 19:17:00
I006455,U0435,R0141,rated,3.0,2025-03-12 06:56:00
I006456,U0042,R0192,visited,,2024-10-16 03:11:00
I006457,U0332,R0131,viewed,,2024-11-29 22:35:00
I006458,U0159,R0169,visited,4.0,2024-11-01 20:46:00
I006459,U0120,R0030,rated,3.0,2024-02-28 09:41:00
I006460,U0017,R0077,viewed,,2024-02-08 02:32:00
I006461,U0128,R0228,saved,,2024-02-04 01:32:00
I006462,U0387,R0113,viewed,,2024-02-26 01:18:00
I006463,U0236,R0002,visited,4.0,2025-02-07 08:16:00
I006464,U0432,R0069,visited,4.0,2025-02-27 22:04:00
I006465,U0289,R0170,visited,2.0,2024-05-19 11:46:00
I006466,U0352,R0068,rated,5.0,2024-09-25 20:59:00
I006467,U0068,R0037,viewed,,2024-06-02 13:11:00
I006468,U0235,R0228,viewed,,2024-07-07 10:27:00
I006469,U0351,R0098,saved,,2024-10-15 07:22:00
I006470,U0253,R0103,visited,,2024-12-30 02:37:00
I006471,U0346,R0021,rated,4.0,2024-08-19 07:05:00
I006472,U0164,R0298,saved,,2024-10-05 10:07:00
I006473,U0321,R0152,viewed,,2024-01-11 15:16:00
I006474,U0243,R0069,viewed,,2024-11-14 16:34:00
I006475,U0499,R0042,rated,3.0,2024-03-14 03:48:00
I006476,U0478,R0025,visited,,2024-01-17 10:42:00
I006477,U0024,R0129,saved,,2024-08-12 14:26:00
I006478,U0304,R0209,viewed,,2025-03-06 11:56:00
I006479,U0139,R0201,rated,4.0,2024-09-05 00:11:00
I006480,U0281,R0241,saved,,2024-09-10 04:13:00
I006481,U0282,R0015,viewed,,2024-03-20 03:25:00
I006482,U0437,R0224,visited,,2024-09-24 20:49:00
I006483,U0353,R0093,viewed,,2024-09-25 18:55:00
I006484,U0031,R0136,viewed,,2025-01-13 21:18:00
I006485,U0270,R0295,viewed,,2024-11-05 19:50:00
I006486,U0417,R0118,viewed,,2024-05-22 09:08:00
I006487,U0146,R0160,viewed,,2025-03-14 09:43:00
I006488,U0028,R0032,viewed,,2024-01-09 08:53:00
I006489,U0452,R0226,viewed,,2024-03-08 23:58:00
I006490,U0345,R0203,rated,5.0,2025-01-22 16:01:00
I006491,U0215,R0004,rated,4.0,2024-12-07 18:06:00
I006492,U0322,R0255,rated,3.0,2024-09-14 00:28:00
I006493,U0415,R0073,rated,4.0,2024-09-01 10:15:00
I006494,U0228,R0237,viewed,,2024-11-02 13:49:00
I006495,U0023,R0271,saved,,2025-01-23 08:36:00
I006496,U0255,R0300,viewed,,2024-08-13 02:46:00
I006497,U0309,R0164,viewed,,2024-03-03 16:26:00
I006498,U0241,R0031,visited,4.0,2024-12-23 22:47:00
I006499,U0410,R0243,viewed,,2024-02-04 13:16:00
I006500,U0237,R0041,viewed,,2024-06-15 17:05:00
I006501,U0047,R0117,viewed,,2024-12-14 07:56:00
I006502,U0343,R0171,visited,,2025-03-17 21:15:00
I006503,U0256,R0195,viewed,,2024-05-23 13:24:00
I006504,U0406,R0193,saved,,2025-01-01 04:36:00
I006505,U0357,R0278,viewed,,2024-08-07 12:49:00
I006506,U0058,R0154,visited,,2024-10-14 15:35:00
I006507,U0366,R0104,viewed,,2024-06-22 02:18:00
I006508,U0347,R0041,viewed,,2025-02-21 22:10:00
I006509,U0035,R0080,saved,,2024-11-16 19:15:00
I006510,U0106,R0009,viewed,,2025-02-11 07:41:00
I006511,U0117,R0240,visited,,2025-01-14 23:44:00
I006512,U0158,R0190,viewed,,2025-01-30 10:38:00
I006513,U0140,R0004,viewed,,2024-10-26 09:44:00
I006514,U0185,R0080,viewed,,2024-07-10 10:18:00
I006515,U0087,R0261,rated,3.0,2024-02-06 08:05:00
I006516,U0378,R0104,visited,,2024-08-08 03:15:00
I006517,U0051,R0117,viewed,,2024-12-01 22:15:00
I006518,U0357,R0216,saved,,2024-01-28 16:11:00
I006519,U0091,R0078,viewed,,2024-02-23 16:37:00
I006520,U0300,R0292,saved,,2024-01-24 19:41:00
I006521,U0422,R0033,visited,,2024-11-18 20:38:00
I006522,U0011,R0083,visited,,2024-03-19 17:36:00
I006523,U0280,R0062,viewed,,2024-06-11 20:51:00
I006524,U0465,R0266,rated,3.0,2024-05-07 11:32:00
I006525,U0368,R0288,rated,4.0,2024-09-25 14:31:00
I006526,U0292,R0027,viewed,,2024-05-13 08:10:00
I006527,U0485,R0299,saved,,2024-01-15 04:36:00
I006528,U0283,R0019,viewed,,2024-10-03 18:35:00
I006529,U0098,R0056,saved,,2024-07-01 16:24:00
I006530,U0055,R0140,saved,,2024-05-18 17:54:00
I006531,U0167,R0124,saved,,2025-03-28 06:41:00
I006532,U0098,R0112,saved,,2024-01-30 16:42:00
I006533,U0184,R0194,viewed,,2024-12-26 09:19:00
I006534,U0338,R0218,viewed,,2024-05-17 18:03:00
I006535,U0269,R0180,viewed,,2024-01-23 12:07:00
I006536,U0481,R0091,viewed,,2024-11-23 10:57:00
I006537,U0430,R0214,visited,,2025-03-13 11:11:00
I006538,U0092,R0186,saved,,2024-05-27 06:27:00
I006539,U0034,R0273,viewed,,2024-08-13 23:20:00
I006540,U0348,R0007,rated,5.0,2024-10-24 21:30:00
I006541,U0025,R0114,rated,4.0,2024-12-24 01:29:00
I006542,U0240,R0141,visited,2.0,2024-04-09 09:59:00
I006543,U0234,R0028,viewed,,2024-01-16 03:44:00
I006544,U0499,R0103,rated,4.0,2025-01-31 09:55:00
I006545,U0064,R0025,rated,4.0,2025-03-08 10:55:00
I006546,U0078,R0196,viewed,,2024-02-12 01:28:00
I006547,U0322,R0173,visited,,2024-08-02 04:02:00
I006548,U0191,R0149,saved,,2024-02-14 02:33:00
I006549,U0089,R0241,viewed,,2024-06-04 01:05:00
I006550,U0145,R0290,saved,,2025-01-05 08:06:00
I006551,U0287,R0072,saved,,2024-05-18 06:50:00
I006552,U0306,R0135,viewed,,2025-01-10 03:34:00
I006553,U0409,R0271,visited,3.0,2024-05-23 15:14:00
I006554,U0429,R0239,viewed,,2024-06-08 22:50:00
I006555,U0229,R0095,rated,3.0,2025-01-15 14:38:00
I006556,U0473,R0104,visited,,2024-10-03 00:28:00
I006557,U0038,R0066,viewed,,2024-09-19 03:43:00
I006558,U0075,R0056,viewed,,2025-02-12 05:53:00
I006559,U0113,R0225,saved,,2024-08-19 14:42:00
I006560,U0360,R0011,viewed,,2025-03-02 22:21:00
I006561,U0212,R0043,viewed,,2024-03-18 07:23:00
I006562,U0289,R0017,viewed,,2024-09-15 14:28:00
I006563,U0369,R0257,visited,5.0,2024-02-04 00:50:00
I006564,U0036,R0293,viewed,,2024-12-03 12:43:00
I006565,U0227,R0294,saved,,2025-01-14 05:31:00
I006566,U0017,R0253,visited,,2024-10-17 15:47:00
I006567,U0451,R0007,saved,,2024-07-25 04:17:00
I006568,U0077,R0194,viewed,,2024-05-26 08:59:00
I006569,U0099,R0092,visited,,2024-01-12 11:19:00
I006570,U0333,R0196,saved,,2024-09-23 21:18:00
I006571,U0135,R0246,viewed,,2024-03-06 17:36:00
I006572,U0377,R0077,saved,,2024-04-23 21:28:00
I006573,U0338,R0264,viewed,,2025-01-03 14:55:00
I006574,U0401,R0293,rated,5.0,2024-06-11 15:14:00
I006575,U0271,R0173,viewed,,2025-03-06 03:11:00
I006576,U0479,R0078,viewed,,2025-02-26 10:50:00
I006577,U0025,R0169,viewed,,2024-04-04 04:17:00
I006578,U0254,R0019,saved,,2024-12-19 02:15:00
I006579,U0401,R0098,rated,4.0,2024-01-09 01:24:00
I006580,U0276,R0159,saved,,2024-05-22 04:36:00
I006581,U0436,R0186,viewed,,2024-11-17 18:12:00
I006582,U0090,R0004,saved,,2024-09-28 04:42:00
I006583,U0066,R0154,saved,,2024-10-30 03:14:00
I006584,U0001,R0263,saved,,2024-09-05 01:17:00
I006585,U0063,R0297,viewed,,2025-02-18 12:17:00
I006586,U0051,R0192,rated,4.0,2024-03-04 16:08:00
I006587,U0094,R0088,viewed,,2024-12-30 05:47:00
I006588,U0376,R0296,viewed,,2024-03-06 07:11:00
I006589,U0386,R0062,saved,,2024-12-15 04:59:00
I006590,U0145,R0096,viewed,,2024-03-29 04:06:00
I006591,U0366,R0138,rated,4.0,2024-02-13 12:54:00
I006592,U0151,R0127,rated,4.0,2024-12-30 20:39:00
I006593,U0063,R0293,saved,,2024-10-02 02:31:00
I006594,U0209,R0124,viewed,,2025-02-21 20:47:00
I006595,U0437,R0053,viewed,,2024-04-17 23:07:00
I006596,U0027,R0041,viewed,,2024-01-01 09:43:00
I006597,U0341,R0179,viewed,,2024-11-16 00:40:00
I006598,U0014,R0281,viewed,,2024-09-10 06:27:00
I006599,U0393,R0189,visited,,2024-04-14 19:29:00
I006600,U0374,R0065,rated,4.0,2024-06-10 12:22:00
I006601,U0049,R0218,visited,,2024-03-13 14:52:00
I006602,U0362,R0010,viewed,,2024-10-22 14:08:00
I006603,U0165,R0104,saved,,2024-06-07 20:37:00
I006604,U0220,R0200,visited,3.0,2024-12-17 01:06:00
I006605,U0067,R0085,viewed,,2024-09-22 03:39:00
I006606,U0388,R0010,viewed,,2025-02-28 20:47:00
I006607,U0313,R0279,visited,4.0,2024-08-30 01:21:00
I006608,U0340,R0223,saved,,2024-12-12 03:53:00
I006609,U0248,R0075,viewed,,2024-10-15 16:06:00
I006610,U0161,R0125,rated,4.0,2024-07-02 07:12:00
I006611,U0233,R0259,saved,,2024-03-01 01:45:00
I006612,U0091,R0026,visited,4.0,2024-07-04 12:16:00
I006613,U0174,R0269,viewed,,2024-05-10 01:21:00
I006614,U0276,R0184,saved,,2025-02-20 11:05:00
I006615,U0407,R0072,viewed,,2024-07-09 08:20:00
I006616,U0466,R0068,viewed,,2024-03-13 19:40:00
I006617,U0165,R0175,rated,5.0,2025-03-21 09:28:00
I006618,U0035,R0223,saved,,2024-03-27 16:42:00
I006619,U0471,R0033,saved,,2024-06-21 23:53:00
I006620,U0289,R0083,saved,,2024-03-02 16:37:00
I006621,U0373,R0145,viewed,,2024-02-23 02:27:00
I006622,U0458,R0193,visited,4.0,2024-04-24 20:27:00
I006623,U0445,R0114,visited,5.0,2024-12-13 06:12:00
I006624,U0021,R0041,visited,4.0,2024-12-07 20:23:00
I006625,U0429,R0169,visited,,2024-05-15 12:46:00
I006626,U0206,R0159,viewed,,2024-07-15 11:21:00
I006627,U0261,R0201,viewed,,2024-01-29 13:36:00
I006628,U0422,R0210,viewed,,2024-04-25 19:56:00
I006629,U0497,R0095,saved,,2024-07-27 04:14:00
I006630,U0160,R0146,saved,,2024-03-29 16:58:00
I006631,U0162,R0043,viewed,,2024-09-26 06:31:00
I006632,U0307,R0146,visited,3.0,2025-01-12 06:14:00
I006633,U0359,R0127,visited,4.0,2024-08-28 17:27:00
I006634,U0024,R0189,saved,,2024-06-20 01:13:00
I006635,U0400,R0052,saved,,2024-12-05 21:23:00
I006636,U0454,R0277,visited,,2024-07-20 03:32:00
I006637,U0434,R0160,saved,,2025-03-12 15:24:00
I006638,U0452,R0145,saved,,2024-07-26 05:09:00
I006639,U0496,R0073,viewed,,2024-07-17 23:21:00
I006640,U0223,R0215,rated,4.0,2024-01-29 12:58:00
I006641,U0463,R0082,viewed,,2024-03-24 21:12:00
I006642,U0355,R0241,visited,3.0,2024-03-21 05:25:00
I006643,U0305,R0045,saved,,2025-01-02 05:27:00
I006644,U0326,R0038,visited,,2024-11-26 15:32:00
I006645,U0384,R0060,rated,5.0,2024-09-04 00:21:00
I006646,U0428,R0021,saved,,2024-11-02 17:12:00
I006647,U0045,R0033,viewed,,2024-10-04 18:28:00
I006648,U0051,R0200,viewed,,2024-11-24 21:06:00
I006649,U0104,R0002,viewed,,2024-09-26 11:12:00
I006650,U0294,R0215,visited,,2024-01-07 09:50:00
I006651,U0470,R0004,visited,,2025-03-21 21:37:00
I006652,U0435,R0028,saved,,2024-05-04 16:29:00
I006653,U0307,R0073,saved,,2024-06-22 21:18:00
I006654,U0450,R0012,visited,,2024-04-13 20:03:00
I006655,U0308,R0166,viewed,,2024-05-21 22:22:00
I006656,U0088,R0152,saved,,2024-08-05 07:27:00
I006657,U0110,R0025,viewed,,2024-02-12 13:12:00
I006658,U0499,R0236,saved,,2024-04-11 17:53:00
I006659,U0128,R0202,visited,,2025-01-09 23:40:00
I006660,U0125,R0139,rated,5.0,2024-08-07 04:39:00
I006661,U0208,R0095,viewed,,2025-02-21 06:15:00
I006662,U0190,R0229,saved,,2024-01-09 10:31:00
I006663,U0195,R0259,saved,,2025-01-27 04:50:00
I006664,U0342,R0262,viewed,,2024-05-09 11:25:00
I006665,U0300,R0029,viewed,,2024-12-10 18:24:00
I006666,U0239,R0157,saved,,2024-06-14 18:49:00
I006667,U0116,R0143,saved,,2024-09-09 02:26:00
I006668,U0186,R0218,viewed,,2024-07-27 21:05:00
I006669,U0351,R0084,viewed,,2024-01-12 07:56:00
I006670,U0205,R0255,viewed,,2024-08-13 07:02:00
I006671,U0278,R0045,rated,2.0,2024-04-11 10:01:00
I006672,U0023,R0205,saved,,2024-06-24 23:33:00
I006673,U0382,R0005,saved,,2024-10-10 10:52:00
I006674,U0338,R0221,visited,5.0,2024-03-22 02:52:00
I006675,U0178,R0271,viewed,,2025-02-14 23:43:00
I006676,U0500,R0136,rated,5.0,2024-09-04 13:59:00
I006677,U0316,R0107,viewed,,2024-09-06 06:30:00
I006678,U0175,R0009,rated,4.0,2024-07-09 21:28:00
I006679,U0016,R0145,saved,,2024-06-21 11:16:00
I006680,U0084,R0286,saved,,2024-10-03 15:40:00
I006681,U0131,R0089,saved,,2024-04-29 17:02:00
I006682,U0303,R0262,visited,,2025-02-28 13:52:00
I006683,U0026,R0275,saved,,2024-07-07 22:14:00
I006684,U0393,R0193,saved,,2024-08-04 00:01:00
I006685,U0442,R0130,viewed,,2024-09-20 07:38:00
I006686,U0211,R0172,visited,,2024-11-17 18:56:00
I006687,U0211,R0119,rated,3.0,2024-11-18 02:59:00
I006688,U0412,R0284,saved,,2025-02-14 22:19:00
I006689,U0300,R0088,viewed,,2024-05-14 18:06:00
I006690,U0147,R0280,viewed,,2024-06-16 18:11:00
I006691,U0456,R0247,viewed,,2025-02-17 19:46:00
I006692,U0132,R0195,visited,,2024-07-15 10:46:00
I006693,U0256,R0033,saved,,2024-10-09 21:28:00
I006694,U0395,R0061,viewed,,2024-04-09 04:26:00
I006695,U0444,R0050,saved,,2024-03-26 08:20:00
I006696,U0288,R0220,visited,,2024-10-22 16:54:00
I006697,U0211,R0263,viewed,,2025-01-14 13:09:00
I006698,U0030,R0262,viewed,,2024-02-26 00:23:00
I006699,U0304,R0215,viewed,,2024-04-25 22:38:00
I006700,U0261,R0011,saved,,2024-05-05 04:59:00
I006701,U0252,R0094,saved,,2025-01-21 15:59:00
I006702,U0368,R0051,viewed,,2024-10-20 12:58:00
I006703,U0258,R0189,viewed,,2024-08-14 14:29:00
I006704,U0102,R0269,rated,4.0,2024-03-13 20:47:00
I006705,U0202,R0057,visited,3.0,2024-03-25 17:14:00
I006706,U0482,R0138,viewed,,2024-11-24 22:52:00
I006707,U0434,R0001,saved,,2024-11-17 08:59:00
I006708,U0222,R0232,saved,,2024-07-28 13:35:00
I006709,U0265,R0040,saved,,2024-11-26 06:48:00
I006710,U0104,R0251,visited,,2024-12-03 09:53:00
I006711,U0027,R0267,visited,5.0,2024-10-14 18:03:00
I006712,U0394,R0075,viewed,,2025-02-11 14:14:00
I006713,U0183,R0298,rated,5.0,2024-02-17 10:30:00
I006714,U0343,R0260,rated,4.0,2024-12-26 08:45:00
I006715,U0007,R0161,rated,4.0,2024-08-17 00:02:00
I006716,U0062,R0295,saved,,2024-05-26 13:48:00
I006717,U0181,R0208,viewed,,2024-08-24 13:51:00
I006718,U0470,R0020,visited,3.0,2024-07-31 20:59:00
I006719,U0028,R0098,viewed,,2024-01-25 02:52:00
I006720,U0451,R0187,rated,5.0,2024-04-29 16:56:00
I006721,U0353,R0106,rated,4.0,2024-08-31 20:49:00
I006722,U0242,R0280,saved,,2025-02-14 10:58:00
I006723,U0220,R0072,viewed,,2024-09-22 08:03:00
I006724,U0258,R0238,viewed,,2024-02-10 11:54:00
I006725,U0302,R0043,saved,,2024-08-23 20:18:00
I006726,U0494,R0260,rated,4.0,2024-08-04 04:57:00
I006727,U0048,R0075,viewed,,2024-07-08 13:57:00
I006728,U0066,R0207,viewed,,2024-04-29 12:08:00
I006729,U0119,R0149,viewed,,2025-01-01 16:52:00
I006730,U0256,R0224,viewed,,2024-10-30 16:25:00
I006731,U0068,R0258,saved,,2024-04-13 03:37:00
I006732,U0096,R0220,visited,,2024-08-16 16:58:00
I006733,U0458,R0064,visited,3.0,2024-04-20 06:36:00
I006734,U0062,R0252,saved,,2024-10-10 16:10:00
I006735,U0249,R0166,viewed,,2024-02-27 06:26:00
I006736,U0061,R0143,viewed,,2024-08-28 03:30:00
I006737,U0290,R0216,visited,5.0,2024-07-14 00:00:00
I006738,U0156,R0176,viewed,,2024-09-11 11:14:00
I006739,U0239,R0110,viewed,,2024-07-22 22:36:00
I006740,U0448,R0177,viewed,,2024-06-08 08:36:00
I006741,U0149,R0124,viewed,,2025-03-24 01:03:00
I006742,U0402,R0242,viewed,,2024-05-13 01:04:00
I006743,U0106,R0253,visited,,2024-10-12 04:27:00
I006744,U0195,R0065,viewed,,2024-06-18 23:58:00
I006745,U0293,R0125,visited,4.0,2024-06-02 15:38:00
I006746,U0146,R0014,saved,,2024-12-18 10:50:00
I006747,U0310,R0007,viewed,,2024-06-18 13:40:00
I006748,U0006,R0198,saved,,2024-01-21 01:49:00
I006749,U0307,R0051,viewed,,2024-11-13 20:23:00
I006750,U0126,R0226,visited,,2025-01-17 08:00:00
I006751,U0337,R0109,saved,,2024-03-01 11:47:00
I006752,U0440,R0149,rated,4.0,2024-02-02 13:19:00
